EPOCH 1 - loss: 0.7332, accuracy: 0.9278 
EPOCH 2 - loss: 0.2596, accuracy: 0.9549 
EPOCH 3 - loss: 0.1938, accuracy: 0.9549 
EPOCH 4 - loss: 0.1845, accuracy: 0.9549 
EPOCH 5 - loss: 0.1786, accuracy: 0.9549 
EPOCH 6 - loss: 0.1745, accuracy: 0.9549 
EPOCH 7 - loss: 0.1711, accuracy: 0.9549 
EPOCH 8 - loss: 0.1684, accuracy: 0.9549 
EPOCH 9 - loss: 0.166, accuracy: 0.9549 
EPOCH 10 - loss: 0.164, accuracy: 0.9549 
EPOCH 11 - loss: 0.162, accuracy: 0.9549 
EPOCH 12 - loss: 0.1606, accuracy: 0.9549 
EPOCH 13 - loss: 0.1588, accuracy: 0.9549 
EPOCH 14 - loss: 0.1573, accuracy: 0.9549 
EPOCH 15 - loss: 0.1561, accuracy: 0.9549 
EPOCH 16 - loss: 0.1549, accuracy: 0.9549 
EPOCH 17 - loss: 0.1539, accuracy: 0.9549 
EPOCH 18 - loss: 0.1529, accuracy: 0.9549 
EPOCH 19 - loss: 0.152, accuracy: 0.9549 
EPOCH 20 - loss: 0.1512, accuracy: 0.9549 
EPOCH 21 - loss: 0.1503, accuracy: 0.9549 
EPOCH 22 - loss: 0.1496, accuracy: 0.9549 
EPOCH 23 - loss: 0.1489, accuracy: 0.9549 
EPOCH 24 - loss: 0.1486, accuracy: 0.9549 
EPOCH 25 - loss: 0.1478, accuracy: 0.9549 
EPOCH 26 - loss: 0.1471, accuracy: 0.9549 
EPOCH 27 - loss: 0.1467, accuracy: 0.9549 
EPOCH 28 - loss: 0.1463, accuracy: 0.9549 
EPOCH 29 - loss: 0.1458, accuracy: 0.9549 
EPOCH 30 - loss: 0.1453, accuracy: 0.9549 
EPOCH 31 - loss: 0.1448, accuracy: 0.9549 
EPOCH 32 - loss: 0.1445, accuracy: 0.9549 
EPOCH 33 - loss: 0.144, accuracy: 0.9549 
EPOCH 34 - loss: 0.1435, accuracy: 0.9549 
EPOCH 35 - loss: 0.1433, accuracy: 0.9549 
EPOCH 36 - loss: 0.1422, accuracy: 0.9549 
EPOCH 37 - loss: 0.1419, accuracy: 0.9549 
EPOCH 38 - loss: 0.1411, accuracy: 0.9549 
EPOCH 39 - loss: 0.1411, accuracy: 0.9549 
EPOCH 40 - loss: 0.1404, accuracy: 0.9549 
EPOCH 41 - loss: 0.1398, accuracy: 0.9549 
EPOCH 42 - loss: 0.1398, accuracy: 0.9549 
EPOCH 43 - loss: 0.1393, accuracy: 0.9549 
EPOCH 44 - loss: 0.1391, accuracy: 0.9549 
EPOCH 45 - loss: 0.1386, accuracy: 0.9549 
EPOCH 46 - loss: 0.1384, accuracy: 0.9549 
EPOCH 47 - loss: 0.1377, accuracy: 0.9549 
EPOCH 48 - loss: 0.1376, accuracy: 0.9549 
EPOCH 49 - loss: 0.1374, accuracy: 0.9549 
EPOCH 50 - loss: 0.137, accuracy: 0.9549 
EPOCH 51 - loss: 0.1365, accuracy: 0.9549 
EPOCH 52 - loss: 0.1364, accuracy: 0.9549 
EPOCH 53 - loss: 0.1362, accuracy: 0.9549 
EPOCH 54 - loss: 0.1358, accuracy: 0.9549 
EPOCH 55 - loss: 0.1356, accuracy: 0.9549 
EPOCH 56 - loss: 0.1349, accuracy: 0.9549 
EPOCH 57 - loss: 0.1351, accuracy: 0.9549 
EPOCH 58 - loss: 0.1345, accuracy: 0.9549 
EPOCH 59 - loss: 0.1341, accuracy: 0.9549 
EPOCH 60 - loss: 0.1339, accuracy: 0.9549 
EPOCH 61 - loss: 0.1334, accuracy: 0.9549 
EPOCH 62 - loss: 0.1333, accuracy: 0.9549 
EPOCH 63 - loss: 0.1328, accuracy: 0.9549 
EPOCH 64 - loss: 0.1324, accuracy: 0.9549 
EPOCH 65 - loss: 0.1324, accuracy: 0.9549 
EPOCH 66 - loss: 0.1317, accuracy: 0.9549 
EPOCH 67 - loss: 0.1318, accuracy: 0.9549 
EPOCH 68 - loss: 0.1311, accuracy: 0.9549 
EPOCH 69 - loss: 0.131, accuracy: 0.9549 
EPOCH 70 - loss: 0.1307, accuracy: 0.9549 
EPOCH 71 - loss: 0.1301, accuracy: 0.9549 
EPOCH 72 - loss: 0.1302, accuracy: 0.9549 
EPOCH 73 - loss: 0.13, accuracy: 0.9549 
EPOCH 74 - loss: 0.1296, accuracy: 0.9549 
EPOCH 75 - loss: 0.1287, accuracy: 0.9549 
EPOCH 76 - loss: 0.1287, accuracy: 0.9549 
EPOCH 77 - loss: 0.1283, accuracy: 0.9549 
EPOCH 78 - loss: 0.128, accuracy: 0.9549 
EPOCH 79 - loss: 0.1277, accuracy: 0.9549 
EPOCH 80 - loss: 0.1274, accuracy: 0.9549 
EPOCH 81 - loss: 0.1269, accuracy: 0.9549 
EPOCH 82 - loss: 0.1266, accuracy: 0.9549 
EPOCH 83 - loss: 0.1262, accuracy: 0.9549 
EPOCH 84 - loss: 0.126, accuracy: 0.9549 
EPOCH 85 - loss: 0.1255, accuracy: 0.9549 
EPOCH 86 - loss: 0.125, accuracy: 0.9549 
EPOCH 87 - loss: 0.1251, accuracy: 0.9549 
EPOCH 88 - loss: 0.1249, accuracy: 0.9549 
EPOCH 89 - loss: 0.1242, accuracy: 0.9549 
EPOCH 90 - loss: 0.1237, accuracy: 0.9549 
EPOCH 91 - loss: 0.1236, accuracy: 0.9549 
EPOCH 92 - loss: 0.1231, accuracy: 0.9549 
EPOCH 93 - loss: 0.1228, accuracy: 0.9549 
EPOCH 94 - loss: 0.1228, accuracy: 0.9549 
EPOCH 95 - loss: 0.1224, accuracy: 0.9549 
EPOCH 96 - loss: 0.1218, accuracy: 0.9549 
EPOCH 97 - loss: 0.1217, accuracy: 0.9549 
EPOCH 98 - loss: 0.121, accuracy: 0.9549 
EPOCH 99 - loss: 0.1213, accuracy: 0.9549 
EPOCH 100 - loss: 0.1205, accuracy: 0.9549 
EPOCH 101 - loss: 0.1203, accuracy: 0.9549 
EPOCH 102 - loss: 0.1199, accuracy: 0.9549 
EPOCH 103 - loss: 0.1195, accuracy: 0.9549 
EPOCH 104 - loss: 0.1191, accuracy: 0.9549 
EPOCH 105 - loss: 0.119, accuracy: 0.9549 
EPOCH 106 - loss: 0.1187, accuracy: 0.9548 
EPOCH 107 - loss: 0.1181, accuracy: 0.9549 
EPOCH 108 - loss: 0.1181, accuracy: 0.9548 
EPOCH 109 - loss: 0.1179, accuracy: 0.9549 
EPOCH 110 - loss: 0.1174, accuracy: 0.9549 
EPOCH 111 - loss: 0.1169, accuracy: 0.9549 
EPOCH 112 - loss: 0.1167, accuracy: 0.9549 
EPOCH 113 - loss: 0.1162, accuracy: 0.9549 
EPOCH 114 - loss: 0.1163, accuracy: 0.9548 
EPOCH 115 - loss: 0.1159, accuracy: 0.9549 
EPOCH 116 - loss: 0.1155, accuracy: 0.9549 
EPOCH 117 - loss: 0.1151, accuracy: 0.9549 
EPOCH 118 - loss: 0.1149, accuracy: 0.9549 
EPOCH 119 - loss: 0.115, accuracy: 0.9549 
EPOCH 120 - loss: 0.1145, accuracy: 0.9549 
EPOCH 121 - loss: 0.114, accuracy: 0.9549 
EPOCH 122 - loss: 0.1139, accuracy: 0.9549 
EPOCH 123 - loss: 0.1136, accuracy: 0.9549 
EPOCH 124 - loss: 0.114, accuracy: 0.9549 
EPOCH 125 - loss: 0.1132, accuracy: 0.9549 
EPOCH 126 - loss: 0.1127, accuracy: 0.9549 
EPOCH 127 - loss: 0.1127, accuracy: 0.9549 
EPOCH 128 - loss: 0.1119, accuracy: 0.9549 
EPOCH 129 - loss: 0.1119, accuracy: 0.9549 
EPOCH 130 - loss: 0.1123, accuracy: 0.955 
EPOCH 131 - loss: 0.1115, accuracy: 0.9549 
EPOCH 132 - loss: 0.1113, accuracy: 0.955 
EPOCH 133 - loss: 0.1108, accuracy: 0.9549 
EPOCH 134 - loss: 0.1107, accuracy: 0.9549 
EPOCH 135 - loss: 0.1103, accuracy: 0.9549 
EPOCH 136 - loss: 0.11, accuracy: 0.9549 
EPOCH 137 - loss: 0.1097, accuracy: 0.955 
EPOCH 138 - loss: 0.1097, accuracy: 0.9549 
EPOCH 139 - loss: 0.1094, accuracy: 0.9549 
EPOCH 140 - loss: 0.1093, accuracy: 0.955 
EPOCH 141 - loss: 0.1087, accuracy: 0.9548 
EPOCH 142 - loss: 0.1085, accuracy: 0.955 
EPOCH 143 - loss: 0.1081, accuracy: 0.955 
EPOCH 144 - loss: 0.1081, accuracy: 0.9549 
EPOCH 145 - loss: 0.1081, accuracy: 0.9548 
EPOCH 146 - loss: 0.1077, accuracy: 0.9547 
EPOCH 147 - loss: 0.1072, accuracy: 0.9548 
EPOCH 148 - loss: 0.1073, accuracy: 0.9549 
EPOCH 149 - loss: 0.1071, accuracy: 0.9549 
EPOCH 150 - loss: 0.1067, accuracy: 0.9549 
EPOCH 151 - loss: 0.1064, accuracy: 0.9547 
EPOCH 152 - loss: 0.1063, accuracy: 0.9549 
EPOCH 153 - loss: 0.106, accuracy: 0.955 
EPOCH 154 - loss: 0.106, accuracy: 0.9547 
EPOCH 155 - loss: 0.1064, accuracy: 0.9548 
EPOCH 156 - loss: 0.1057, accuracy: 0.955 
EPOCH 157 - loss: 0.1054, accuracy: 0.9548 
EPOCH 158 - loss: 0.1056, accuracy: 0.955 
EPOCH 159 - loss: 0.1051, accuracy: 0.9549 
EPOCH 160 - loss: 0.105, accuracy: 0.9547 
EPOCH 161 - loss: 0.1043, accuracy: 0.9547 
EPOCH 162 - loss: 0.1041, accuracy: 0.9547 
EPOCH 163 - loss: 0.1041, accuracy: 0.9549 
EPOCH 164 - loss: 0.1043, accuracy: 0.955 
EPOCH 165 - loss: 0.1037, accuracy: 0.9549 
EPOCH 166 - loss: 0.1034, accuracy: 0.9547 
EPOCH 167 - loss: 0.1028, accuracy: 0.9549 
EPOCH 168 - loss: 0.103, accuracy: 0.955 
EPOCH 169 - loss: 0.103, accuracy: 0.9549 
EPOCH 170 - loss: 0.1026, accuracy: 0.9547 
EPOCH 171 - loss: 0.1026, accuracy: 0.9547 
EPOCH 172 - loss: 0.1022, accuracy: 0.9552 
