EPOCH 1 - loss: 0.9118, accuracy: 0.7711 
EPOCH 2 - loss: 0.3619, accuracy: 0.9549 
EPOCH 3 - loss: 0.2008, accuracy: 0.9549 
EPOCH 4 - loss: 0.1853, accuracy: 0.9549 
EPOCH 5 - loss: 0.1791, accuracy: 0.9549 
EPOCH 6 - loss: 0.1752, accuracy: 0.9549 
EPOCH 7 - loss: 0.1726, accuracy: 0.9549 
EPOCH 8 - loss: 0.1707, accuracy: 0.9549 
EPOCH 9 - loss: 0.169, accuracy: 0.9549 
EPOCH 10 - loss: 0.1675, accuracy: 0.9549 
EPOCH 11 - loss: 0.1658, accuracy: 0.9549 
EPOCH 12 - loss: 0.1641, accuracy: 0.9549 
EPOCH 13 - loss: 0.1625, accuracy: 0.9549 
EPOCH 14 - loss: 0.1608, accuracy: 0.9549 
EPOCH 15 - loss: 0.1594, accuracy: 0.9549 
EPOCH 16 - loss: 0.158, accuracy: 0.9549 
EPOCH 17 - loss: 0.1568, accuracy: 0.9549 
EPOCH 18 - loss: 0.1554, accuracy: 0.9549 
EPOCH 19 - loss: 0.1543, accuracy: 0.9549 
EPOCH 20 - loss: 0.1533, accuracy: 0.9549 
EPOCH 21 - loss: 0.1524, accuracy: 0.9549 
EPOCH 22 - loss: 0.1513, accuracy: 0.9549 
EPOCH 23 - loss: 0.1507, accuracy: 0.9549 
EPOCH 24 - loss: 0.1498, accuracy: 0.9549 
EPOCH 25 - loss: 0.1493, accuracy: 0.9549 
EPOCH 26 - loss: 0.1484, accuracy: 0.9549 
EPOCH 27 - loss: 0.1477, accuracy: 0.9549 
EPOCH 28 - loss: 0.1472, accuracy: 0.9549 
EPOCH 29 - loss: 0.1465, accuracy: 0.9549 
EPOCH 30 - loss: 0.1459, accuracy: 0.9549 
EPOCH 31 - loss: 0.1454, accuracy: 0.9549 
EPOCH 32 - loss: 0.145, accuracy: 0.9549 
EPOCH 33 - loss: 0.1444, accuracy: 0.9549 
EPOCH 34 - loss: 0.144, accuracy: 0.9549 
EPOCH 35 - loss: 0.1434, accuracy: 0.9549 
EPOCH 36 - loss: 0.1428, accuracy: 0.9549 
EPOCH 37 - loss: 0.143, accuracy: 0.9549 
EPOCH 38 - loss: 0.1424, accuracy: 0.9549 
EPOCH 39 - loss: 0.1417, accuracy: 0.9549 
EPOCH 40 - loss: 0.1413, accuracy: 0.9549 
EPOCH 41 - loss: 0.1408, accuracy: 0.9549 
EPOCH 42 - loss: 0.1405, accuracy: 0.9549 
EPOCH 43 - loss: 0.1403, accuracy: 0.9549 
EPOCH 44 - loss: 0.1397, accuracy: 0.9549 
EPOCH 45 - loss: 0.1393, accuracy: 0.9549 
EPOCH 46 - loss: 0.1392, accuracy: 0.9549 
EPOCH 47 - loss: 0.1386, accuracy: 0.9549 
EPOCH 48 - loss: 0.1385, accuracy: 0.9549 
EPOCH 49 - loss: 0.1382, accuracy: 0.9549 
EPOCH 50 - loss: 0.1377, accuracy: 0.9549 
EPOCH 51 - loss: 0.1375, accuracy: 0.9549 
EPOCH 52 - loss: 0.137, accuracy: 0.9549 
EPOCH 53 - loss: 0.1366, accuracy: 0.9549 
EPOCH 54 - loss: 0.1366, accuracy: 0.9549 
EPOCH 55 - loss: 0.1358, accuracy: 0.9549 
EPOCH 56 - loss: 0.1354, accuracy: 0.9549 
EPOCH 57 - loss: 0.1349, accuracy: 0.9549 
EPOCH 58 - loss: 0.1353, accuracy: 0.9549 
EPOCH 59 - loss: 0.134, accuracy: 0.9549 
EPOCH 60 - loss: 0.1342, accuracy: 0.9549 
EPOCH 61 - loss: 0.1333, accuracy: 0.9549 
EPOCH 62 - loss: 0.133, accuracy: 0.9549 
EPOCH 63 - loss: 0.1323, accuracy: 0.9549 
EPOCH 64 - loss: 0.1324, accuracy: 0.9549 
EPOCH 65 - loss: 0.1317, accuracy: 0.9549 
EPOCH 66 - loss: 0.1313, accuracy: 0.9549 
EPOCH 67 - loss: 0.1305, accuracy: 0.9549 
EPOCH 68 - loss: 0.1303, accuracy: 0.9549 
EPOCH 69 - loss: 0.1297, accuracy: 0.9549 
EPOCH 70 - loss: 0.1291, accuracy: 0.9549 
EPOCH 71 - loss: 0.1288, accuracy: 0.9549 
EPOCH 72 - loss: 0.1282, accuracy: 0.9549 
EPOCH 73 - loss: 0.1284, accuracy: 0.9549 
EPOCH 74 - loss: 0.1278, accuracy: 0.9549 
EPOCH 75 - loss: 0.1268, accuracy: 0.9549 
EPOCH 76 - loss: 0.1264, accuracy: 0.9549 
EPOCH 77 - loss: 0.126, accuracy: 0.9549 
EPOCH 78 - loss: 0.1258, accuracy: 0.9549 
EPOCH 79 - loss: 0.1252, accuracy: 0.9549 
EPOCH 80 - loss: 0.1248, accuracy: 0.9549 
EPOCH 81 - loss: 0.1244, accuracy: 0.9549 
EPOCH 82 - loss: 0.1238, accuracy: 0.9549 
EPOCH 83 - loss: 0.1239, accuracy: 0.9549 
EPOCH 84 - loss: 0.1237, accuracy: 0.9549 
EPOCH 85 - loss: 0.1229, accuracy: 0.9549 
EPOCH 86 - loss: 0.1223, accuracy: 0.9549 
EPOCH 87 - loss: 0.1219, accuracy: 0.9549 
EPOCH 88 - loss: 0.1213, accuracy: 0.9549 
EPOCH 89 - loss: 0.1209, accuracy: 0.9549 
EPOCH 90 - loss: 0.1206, accuracy: 0.9549 
EPOCH 91 - loss: 0.1202, accuracy: 0.9549 
EPOCH 92 - loss: 0.12, accuracy: 0.9549 
EPOCH 93 - loss: 0.1199, accuracy: 0.9549 
EPOCH 94 - loss: 0.1194, accuracy: 0.9549 
EPOCH 95 - loss: 0.119, accuracy: 0.9549 
EPOCH 96 - loss: 0.1184, accuracy: 0.9549 
EPOCH 97 - loss: 0.118, accuracy: 0.9549 
EPOCH 98 - loss: 0.1178, accuracy: 0.9548 
EPOCH 99 - loss: 0.1173, accuracy: 0.9549 
EPOCH 100 - loss: 0.1172, accuracy: 0.9549 
EPOCH 101 - loss: 0.1166, accuracy: 0.9549 
EPOCH 102 - loss: 0.117, accuracy: 0.9549 
EPOCH 103 - loss: 0.1162, accuracy: 0.9549 
