EPOCH 1 - loss: 1.1679, accuracy: 0.0087 
EPOCH 2 - loss: 1.1286, accuracy: 0.1957 
EPOCH 3 - loss: 1.0925, accuracy: 0.3174 
EPOCH 4 - loss: 1.058, accuracy: 0.6326 
EPOCH 5 - loss: 1.0254, accuracy: 0.913 
EPOCH 6 - loss: 0.9933, accuracy: 0.9326 
EPOCH 7 - loss: 0.9627, accuracy: 0.9522 
EPOCH 8 - loss: 0.9337, accuracy: 0.9565 
EPOCH 9 - loss: 0.9047, accuracy: 0.9565 
EPOCH 10 - loss: 0.8732, accuracy: 0.9565 
EPOCH 11 - loss: 0.8381, accuracy: 0.9565 
EPOCH 12 - loss: 0.7969, accuracy: 0.9565 
EPOCH 13 - loss: 0.7481, accuracy: 0.9565 
EPOCH 14 - loss: 0.6862, accuracy: 0.9565 
EPOCH 15 - loss: 0.6039, accuracy: 0.9565 
EPOCH 16 - loss: 0.4971, accuracy: 0.9565 
EPOCH 17 - loss: 0.3745, accuracy: 0.9565 
EPOCH 18 - loss: 0.2669, accuracy: 0.9565 
EPOCH 19 - loss: 0.1961, accuracy: 0.9565 
EPOCH 20 - loss: 0.1818, accuracy: 0.9565 
EPOCH 21 - loss: 0.1974, accuracy: 0.9565 
EPOCH 22 - loss: 0.2086, accuracy: 0.9565 
EPOCH 23 - loss: 0.204, accuracy: 0.9565 
EPOCH 24 - loss: 0.1904, accuracy: 0.9565 
EPOCH 25 - loss: 0.1793, accuracy: 0.9565 
EPOCH 26 - loss: 0.1752, accuracy: 0.9565 
EPOCH 27 - loss: 0.1747, accuracy: 0.9565 
EPOCH 28 - loss: 0.1759, accuracy: 0.9565 
EPOCH 29 - loss: 0.1752, accuracy: 0.9565 
EPOCH 30 - loss: 0.1736, accuracy: 0.9565 
EPOCH 31 - loss: 0.1719, accuracy: 0.9565 
EPOCH 32 - loss: 0.1704, accuracy: 0.9565 
EPOCH 33 - loss: 0.1695, accuracy: 0.9565 
EPOCH 34 - loss: 0.1698, accuracy: 0.9565 
EPOCH 35 - loss: 0.1703, accuracy: 0.9565 
EPOCH 36 - loss: 0.1699, accuracy: 0.9565 
EPOCH 37 - loss: 0.1683, accuracy: 0.9565 
EPOCH 38 - loss: 0.1669, accuracy: 0.9565 
EPOCH 39 - loss: 0.1662, accuracy: 0.9565 
EPOCH 40 - loss: 0.1656, accuracy: 0.9565 
EPOCH 41 - loss: 0.1651, accuracy: 0.9565 
EPOCH 42 - loss: 0.1649, accuracy: 0.9565 
EPOCH 43 - loss: 0.1641, accuracy: 0.9565 
EPOCH 44 - loss: 0.1634, accuracy: 0.9565 
EPOCH 45 - loss: 0.1627, accuracy: 0.9565 
EPOCH 46 - loss: 0.1623, accuracy: 0.9565 
EPOCH 47 - loss: 0.1618, accuracy: 0.9565 
EPOCH 48 - loss: 0.1615, accuracy: 0.9565 
EPOCH 49 - loss: 0.1607, accuracy: 0.9565 
EPOCH 50 - loss: 0.1594, accuracy: 0.9565 
EPOCH 51 - loss: 0.1571, accuracy: 0.9565 
EPOCH 52 - loss: 0.1553, accuracy: 0.9565 
EPOCH 53 - loss: 0.1548, accuracy: 0.9565 
EPOCH 54 - loss: 0.1529, accuracy: 0.9565 
EPOCH 55 - loss: 0.1521, accuracy: 0.9565 
EPOCH 56 - loss: 0.1516, accuracy: 0.9565 
EPOCH 57 - loss: 0.1504, accuracy: 0.9565 
EPOCH 58 - loss: 0.1488, accuracy: 0.9565 
EPOCH 59 - loss: 0.1486, accuracy: 0.9565 
EPOCH 60 - loss: 0.1474, accuracy: 0.9565 
EPOCH 61 - loss: 0.1461, accuracy: 0.9565 
EPOCH 62 - loss: 0.1451, accuracy: 0.9565 
EPOCH 63 - loss: 0.144, accuracy: 0.9565 
EPOCH 64 - loss: 0.1432, accuracy: 0.9565 
EPOCH 65 - loss: 0.1422, accuracy: 0.9565 
EPOCH 66 - loss: 0.1414, accuracy: 0.9565 
EPOCH 67 - loss: 0.1403, accuracy: 0.9565 
EPOCH 68 - loss: 0.1396, accuracy: 0.9565 
EPOCH 69 - loss: 0.1372, accuracy: 0.9565 
EPOCH 70 - loss: 0.1377, accuracy: 0.9565 
EPOCH 71 - loss: 0.1365, accuracy: 0.9565 
EPOCH 72 - loss: 0.1347, accuracy: 0.9565 
EPOCH 73 - loss: 0.1354, accuracy: 0.9565 
EPOCH 74 - loss: 0.1338, accuracy: 0.9565 
EPOCH 75 - loss: 0.1321, accuracy: 0.9565 
EPOCH 76 - loss: 0.1351, accuracy: 0.9565 
EPOCH 77 - loss: 0.1309, accuracy: 0.9565 
EPOCH 78 - loss: 0.1312, accuracy: 0.9565 
EPOCH 79 - loss: 0.13, accuracy: 0.9565 
EPOCH 80 - loss: 0.1289, accuracy: 0.9565 
EPOCH 81 - loss: 0.1289, accuracy: 0.9565 
EPOCH 82 - loss: 0.1277, accuracy: 0.9565 
EPOCH 83 - loss: 0.127, accuracy: 0.9565 
EPOCH 84 - loss: 0.1271, accuracy: 0.9565 
EPOCH 85 - loss: 0.1291, accuracy: 0.9565 
EPOCH 86 - loss: 0.1253, accuracy: 0.9565 
EPOCH 87 - loss: 0.1284, accuracy: 0.9565 
EPOCH 88 - loss: 0.1303, accuracy: 0.9565 
EPOCH 89 - loss: 0.1243, accuracy: 0.9565 
EPOCH 90 - loss: 0.1324, accuracy: 0.9565 
EPOCH 91 - loss: 0.1267, accuracy: 0.9565 
EPOCH 92 - loss: 0.132, accuracy: 0.9565 
