EPOCH 1 - loss: 0.8857, accuracy: 0.7952 
EPOCH 2 - loss: 0.3399, accuracy: 0.9551 
EPOCH 3 - loss: 0.2016, accuracy: 0.9551 
EPOCH 4 - loss: 0.1897, accuracy: 0.9551 
EPOCH 5 - loss: 0.184, accuracy: 0.9551 
EPOCH 6 - loss: 0.1798, accuracy: 0.9551 
EPOCH 7 - loss: 0.1766, accuracy: 0.9551 
EPOCH 8 - loss: 0.174, accuracy: 0.9551 
EPOCH 9 - loss: 0.1717, accuracy: 0.9551 
EPOCH 10 - loss: 0.1697, accuracy: 0.9551 
EPOCH 11 - loss: 0.1679, accuracy: 0.9551 
EPOCH 12 - loss: 0.1663, accuracy: 0.9551 
EPOCH 13 - loss: 0.1648, accuracy: 0.9551 
EPOCH 14 - loss: 0.1633, accuracy: 0.9551 
EPOCH 15 - loss: 0.1619, accuracy: 0.9551 
EPOCH 16 - loss: 0.1608, accuracy: 0.9551 
EPOCH 17 - loss: 0.1594, accuracy: 0.9551 
EPOCH 18 - loss: 0.1583, accuracy: 0.9551 
EPOCH 19 - loss: 0.1573, accuracy: 0.9551 
EPOCH 20 - loss: 0.1562, accuracy: 0.9551 
EPOCH 21 - loss: 0.1553, accuracy: 0.9551 
EPOCH 22 - loss: 0.1542, accuracy: 0.9551 
EPOCH 23 - loss: 0.1534, accuracy: 0.9551 
EPOCH 24 - loss: 0.1522, accuracy: 0.9551 
EPOCH 25 - loss: 0.1512, accuracy: 0.9551 
EPOCH 26 - loss: 0.1502, accuracy: 0.9551 
EPOCH 27 - loss: 0.1492, accuracy: 0.9551 
EPOCH 28 - loss: 0.1486, accuracy: 0.9551 
EPOCH 29 - loss: 0.1476, accuracy: 0.9551 
EPOCH 30 - loss: 0.1471, accuracy: 0.9551 
EPOCH 31 - loss: 0.146, accuracy: 0.9551 
EPOCH 32 - loss: 0.1451, accuracy: 0.9551 
EPOCH 33 - loss: 0.1445, accuracy: 0.9551 
EPOCH 34 - loss: 0.1439, accuracy: 0.9551 
EPOCH 35 - loss: 0.143, accuracy: 0.9551 
EPOCH 36 - loss: 0.1425, accuracy: 0.9551 
EPOCH 37 - loss: 0.1418, accuracy: 0.9551 
EPOCH 38 - loss: 0.1412, accuracy: 0.9551 
EPOCH 39 - loss: 0.1405, accuracy: 0.9551 
EPOCH 40 - loss: 0.1401, accuracy: 0.9551 
EPOCH 41 - loss: 0.1396, accuracy: 0.9551 
EPOCH 42 - loss: 0.1392, accuracy: 0.9551 
EPOCH 43 - loss: 0.1385, accuracy: 0.9551 
EPOCH 44 - loss: 0.1381, accuracy: 0.9551 
EPOCH 45 - loss: 0.1376, accuracy: 0.9551 
EPOCH 46 - loss: 0.1374, accuracy: 0.9551 
EPOCH 47 - loss: 0.1366, accuracy: 0.9551 
EPOCH 48 - loss: 0.1362, accuracy: 0.9551 
EPOCH 49 - loss: 0.1357, accuracy: 0.9551 
EPOCH 50 - loss: 0.1355, accuracy: 0.9551 
EPOCH 51 - loss: 0.1349, accuracy: 0.9551 
EPOCH 52 - loss: 0.1346, accuracy: 0.9551 
EPOCH 53 - loss: 0.134, accuracy: 0.9551 
EPOCH 54 - loss: 0.134, accuracy: 0.9551 
EPOCH 55 - loss: 0.1336, accuracy: 0.9551 
EPOCH 56 - loss: 0.1328, accuracy: 0.9551 
EPOCH 57 - loss: 0.1328, accuracy: 0.9551 
EPOCH 58 - loss: 0.1328, accuracy: 0.9551 
EPOCH 59 - loss: 0.1321, accuracy: 0.9551 
EPOCH 60 - loss: 0.1319, accuracy: 0.9551 
EPOCH 61 - loss: 0.1313, accuracy: 0.9551 
EPOCH 62 - loss: 0.1311, accuracy: 0.9551 
EPOCH 63 - loss: 0.1306, accuracy: 0.9551 
EPOCH 64 - loss: 0.1302, accuracy: 0.9551 
EPOCH 65 - loss: 0.13, accuracy: 0.9551 
EPOCH 66 - loss: 0.1298, accuracy: 0.9551 
EPOCH 67 - loss: 0.1291, accuracy: 0.9551 
EPOCH 68 - loss: 0.129, accuracy: 0.9551 
EPOCH 69 - loss: 0.1288, accuracy: 0.9551 
EPOCH 70 - loss: 0.1281, accuracy: 0.9551 
EPOCH 71 - loss: 0.1278, accuracy: 0.9551 
EPOCH 72 - loss: 0.1274, accuracy: 0.9551 
EPOCH 73 - loss: 0.1275, accuracy: 0.9551 
EPOCH 74 - loss: 0.1269, accuracy: 0.9551 
EPOCH 75 - loss: 0.1267, accuracy: 0.9551 
EPOCH 76 - loss: 0.1262, accuracy: 0.9551 
EPOCH 77 - loss: 0.1257, accuracy: 0.9551 
EPOCH 78 - loss: 0.1256, accuracy: 0.9551 
EPOCH 79 - loss: 0.1252, accuracy: 0.9551 
EPOCH 80 - loss: 0.1249, accuracy: 0.9551 
EPOCH 81 - loss: 0.1244, accuracy: 0.9551 
EPOCH 82 - loss: 0.1238, accuracy: 0.955 
EPOCH 83 - loss: 0.1239, accuracy: 0.9551 
EPOCH 84 - loss: 0.1231, accuracy: 0.9551 
EPOCH 85 - loss: 0.1226, accuracy: 0.9551 
EPOCH 86 - loss: 0.1223, accuracy: 0.955 
EPOCH 87 - loss: 0.122, accuracy: 0.955 
EPOCH 88 - loss: 0.1215, accuracy: 0.955 
EPOCH 89 - loss: 0.1211, accuracy: 0.955 
EPOCH 90 - loss: 0.1205, accuracy: 0.9551 
EPOCH 91 - loss: 0.1204, accuracy: 0.9549 
EPOCH 92 - loss: 0.12, accuracy: 0.955 
EPOCH 93 - loss: 0.1199, accuracy: 0.955 
EPOCH 94 - loss: 0.1191, accuracy: 0.955 
EPOCH 95 - loss: 0.1189, accuracy: 0.955 
EPOCH 96 - loss: 0.1183, accuracy: 0.955 
EPOCH 97 - loss: 0.1182, accuracy: 0.955 
EPOCH 98 - loss: 0.1179, accuracy: 0.955 
EPOCH 99 - loss: 0.1171, accuracy: 0.9549 
EPOCH 100 - loss: 0.1167, accuracy: 0.9549 
EPOCH 101 - loss: 0.1166, accuracy: 0.955 
EPOCH 102 - loss: 0.1161, accuracy: 0.9549 
EPOCH 103 - loss: 0.1158, accuracy: 0.955 
EPOCH 104 - loss: 0.1152, accuracy: 0.955 
EPOCH 105 - loss: 0.1153, accuracy: 0.9549 
EPOCH 106 - loss: 0.1147, accuracy: 0.955 
EPOCH 107 - loss: 0.1143, accuracy: 0.9551 
EPOCH 108 - loss: 0.114, accuracy: 0.955 
EPOCH 109 - loss: 0.1135, accuracy: 0.955 
EPOCH 110 - loss: 0.1131, accuracy: 0.9549 
EPOCH 111 - loss: 0.1134, accuracy: 0.955 
EPOCH 112 - loss: 0.1122, accuracy: 0.9549 
EPOCH 113 - loss: 0.112, accuracy: 0.955 
EPOCH 114 - loss: 0.1121, accuracy: 0.955 
EPOCH 115 - loss: 0.1115, accuracy: 0.9549 
EPOCH 116 - loss: 0.1113, accuracy: 0.9549 
EPOCH 117 - loss: 0.1112, accuracy: 0.9551 
EPOCH 118 - loss: 0.1104, accuracy: 0.9549 
EPOCH 119 - loss: 0.1099, accuracy: 0.9549 
EPOCH 120 - loss: 0.1103, accuracy: 0.9549 
EPOCH 121 - loss: 0.1093, accuracy: 0.9551 
EPOCH 122 - loss: 0.1089, accuracy: 0.9549 
EPOCH 123 - loss: 0.1088, accuracy: 0.955 
EPOCH 124 - loss: 0.1086, accuracy: 0.955 
EPOCH 125 - loss: 0.1082, accuracy: 0.955 
EPOCH 126 - loss: 0.108, accuracy: 0.9549 
EPOCH 127 - loss: 0.1076, accuracy: 0.955 
EPOCH 128 - loss: 0.1071, accuracy: 0.955 
EPOCH 129 - loss: 0.1072, accuracy: 0.955 
EPOCH 130 - loss: 0.1067, accuracy: 0.955 
EPOCH 131 - loss: 0.1063, accuracy: 0.955 
EPOCH 132 - loss: 0.1062, accuracy: 0.9551 
EPOCH 133 - loss: 0.1058, accuracy: 0.955 
EPOCH 134 - loss: 0.1056, accuracy: 0.9548 
EPOCH 135 - loss: 0.1052, accuracy: 0.9551 
EPOCH 136 - loss: 0.105, accuracy: 0.955 
EPOCH 137 - loss: 0.1047, accuracy: 0.955 
EPOCH 138 - loss: 0.1046, accuracy: 0.9549 
EPOCH 139 - loss: 0.104, accuracy: 0.9549 
EPOCH 140 - loss: 0.104, accuracy: 0.9549 
EPOCH 141 - loss: 0.1039, accuracy: 0.955 
EPOCH 142 - loss: 0.1036, accuracy: 0.955 
EPOCH 143 - loss: 0.1036, accuracy: 0.955 
EPOCH 144 - loss: 0.103, accuracy: 0.9549 
EPOCH 145 - loss: 0.1028, accuracy: 0.955 
EPOCH 146 - loss: 0.1027, accuracy: 0.955 
EPOCH 147 - loss: 0.1022, accuracy: 0.9552 
EPOCH 148 - loss: 0.1018, accuracy: 0.9551 
EPOCH 149 - loss: 0.1016, accuracy: 0.9549 
EPOCH 150 - loss: 0.1013, accuracy: 0.9552 
EPOCH 151 - loss: 0.1011, accuracy: 0.9551 
EPOCH 152 - loss: 0.1009, accuracy: 0.9552 
EPOCH 153 - loss: 0.1006, accuracy: 0.9551 
EPOCH 154 - loss: 0.1004, accuracy: 0.9555 
EPOCH 155 - loss: 0.1005, accuracy: 0.955 
EPOCH 156 - loss: 0.1001, accuracy: 0.9553 
EPOCH 157 - loss: 0.0997, accuracy: 0.9554 
EPOCH 158 - loss: 0.0996, accuracy: 0.9552 
EPOCH 159 - loss: 0.0998, accuracy: 0.9551 
EPOCH 160 - loss: 0.0991, accuracy: 0.9552 
EPOCH 161 - loss: 0.0988, accuracy: 0.9553 
EPOCH 162 - loss: 0.0988, accuracy: 0.9552 
EPOCH 163 - loss: 0.099, accuracy: 0.9552 
EPOCH 164 - loss: 0.0983, accuracy: 0.9555 
EPOCH 165 - loss: 0.0981, accuracy: 0.9553 
EPOCH 166 - loss: 0.0982, accuracy: 0.9553 
EPOCH 167 - loss: 0.0978, accuracy: 0.9553 
EPOCH 168 - loss: 0.0975, accuracy: 0.9555 
EPOCH 169 - loss: 0.0976, accuracy: 0.9556 
EPOCH 170 - loss: 0.0972, accuracy: 0.9556 
EPOCH 171 - loss: 0.0971, accuracy: 0.956 
EPOCH 172 - loss: 0.0971, accuracy: 0.9561 
EPOCH 173 - loss: 0.0966, accuracy: 0.9556 
EPOCH 174 - loss: 0.0964, accuracy: 0.956 
EPOCH 175 - loss: 0.0967, accuracy: 0.9558 
EPOCH 176 - loss: 0.0959, accuracy: 0.9555 
EPOCH 177 - loss: 0.0958, accuracy: 0.9554 
EPOCH 178 - loss: 0.0957, accuracy: 0.9558 
EPOCH 179 - loss: 0.0957, accuracy: 0.9557 
EPOCH 180 - loss: 0.0961, accuracy: 0.9569 
EPOCH 181 - loss: 0.0955, accuracy: 0.9567 
EPOCH 182 - loss: 0.0954, accuracy: 0.9568 
EPOCH 183 - loss: 0.0946, accuracy: 0.9572 
EPOCH 184 - loss: 0.0947, accuracy: 0.9572 
EPOCH 185 - loss: 0.0946, accuracy: 0.9572 
EPOCH 186 - loss: 0.0942, accuracy: 0.9561 
EPOCH 187 - loss: 0.094, accuracy: 0.9576 
EPOCH 188 - loss: 0.0941, accuracy: 0.9579 
EPOCH 189 - loss: 0.0941, accuracy: 0.9585 
EPOCH 190 - loss: 0.0939, accuracy: 0.9579 
EPOCH 191 - loss: 0.094, accuracy: 0.9588 
EPOCH 192 - loss: 0.0951, accuracy: 0.9583 
EPOCH 193 - loss: 0.0933, accuracy: 0.9578 
EPOCH 194 - loss: 0.0927, accuracy: 0.9585 
EPOCH 195 - loss: 0.0928, accuracy: 0.9586 
EPOCH 196 - loss: 0.0929, accuracy: 0.9592 
EPOCH 197 - loss: 0.0925, accuracy: 0.9594 
EPOCH 198 - loss: 0.0922, accuracy: 0.9603 
EPOCH 199 - loss: 0.0925, accuracy: 0.9592 
EPOCH 200 - loss: 0.0921, accuracy: 0.9594 
EPOCH 201 - loss: 0.0919, accuracy: 0.9599 
EPOCH 202 - loss: 0.0925, accuracy: 0.959 
EPOCH 203 - loss: 0.0918, accuracy: 0.9602 
EPOCH 204 - loss: 0.0917, accuracy: 0.9594 
EPOCH 205 - loss: 0.0912, accuracy: 0.9608 
EPOCH 206 - loss: 0.0927, accuracy: 0.9603 
EPOCH 207 - loss: 0.0912, accuracy: 0.9617 
EPOCH 208 - loss: 0.0912, accuracy: 0.961 
EPOCH 209 - loss: 0.0911, accuracy: 0.9597 
EPOCH 210 - loss: 0.0906, accuracy: 0.9588 
EPOCH 211 - loss: 0.091, accuracy: 0.9618 
EPOCH 212 - loss: 0.0907, accuracy: 0.961 
EPOCH 213 - loss: 0.0911, accuracy: 0.9605 
EPOCH 214 - loss: 0.0901, accuracy: 0.9619 
EPOCH 215 - loss: 0.0901, accuracy: 0.9616 
EPOCH 216 - loss: 0.0904, accuracy: 0.9608 
EPOCH 217 - loss: 0.0901, accuracy: 0.9611 
EPOCH 218 - loss: 0.0899, accuracy: 0.962 
EPOCH 219 - loss: 0.09, accuracy: 0.9629 
EPOCH 220 - loss: 0.0897, accuracy: 0.9606 
EPOCH 221 - loss: 0.0898, accuracy: 0.9615 
EPOCH 222 - loss: 0.0897, accuracy: 0.9615 
EPOCH 223 - loss: 0.0888, accuracy: 0.9614 
EPOCH 224 - loss: 0.0894, accuracy: 0.9626 
EPOCH 225 - loss: 0.0889, accuracy: 0.9626 
EPOCH 226 - loss: 0.0889, accuracy: 0.9628 
EPOCH 227 - loss: 0.0887, accuracy: 0.9626 
EPOCH 228 - loss: 0.0885, accuracy: 0.9629 
EPOCH 229 - loss: 0.0883, accuracy: 0.9629 
EPOCH 230 - loss: 0.0882, accuracy: 0.9626 
EPOCH 231 - loss: 0.0886, accuracy: 0.9634 
EPOCH 232 - loss: 0.0881, accuracy: 0.9633 
EPOCH 233 - loss: 0.0886, accuracy: 0.962 
EPOCH 234 - loss: 0.0878, accuracy: 0.9634 
EPOCH 235 - loss: 0.0877, accuracy: 0.9628 
EPOCH 236 - loss: 0.0878, accuracy: 0.9637 
EPOCH 237 - loss: 0.0878, accuracy: 0.9634 
EPOCH 238 - loss: 0.0875, accuracy: 0.9628 
EPOCH 239 - loss: 0.0878, accuracy: 0.9636 
EPOCH 240 - loss: 0.0872, accuracy: 0.9631 
EPOCH 241 - loss: 0.0877, accuracy: 0.9628 
EPOCH 242 - loss: 0.0875, accuracy: 0.9638 
EPOCH 243 - loss: 0.0874, accuracy: 0.9636 
EPOCH 244 - loss: 0.0871, accuracy: 0.9631 
EPOCH 245 - loss: 0.0871, accuracy: 0.9631 
EPOCH 246 - loss: 0.0867, accuracy: 0.9645 
EPOCH 247 - loss: 0.0865, accuracy: 0.9642 
EPOCH 248 - loss: 0.0862, accuracy: 0.9636 
EPOCH 249 - loss: 0.0865, accuracy: 0.9646 
EPOCH 250 - loss: 0.0862, accuracy: 0.9644 
