EPOCH 1 - loss: 0.761, accuracy: 0.932 
EPOCH 129 - loss: 0.1063, accuracy: 0.9567 
EPOCH 130 - loss: 0.1055, accuracy: 0.9569 
EPOCH 131 - loss: 0.1056, accuracy: 0.9569 
EPOCH 132 - loss: 0.1052, accuracy: 0.9568 
EPOCH 133 - loss: 0.1046, accuracy: 0.9569 
EPOCH 134 - loss: 0.1046, accuracy: 0.9569 
EPOCH 135 - loss: 0.1039, accuracy: 0.9568 
EPOCH 136 - loss: 0.1041, accuracy: 0.9568 
EPOCH 137 - loss: 0.1037, accuracy: 0.9568 
EPOCH 138 - loss: 0.1032, accuracy: 0.9568 
EPOCH 139 - loss: 0.1026, accuracy: 0.9569 
EPOCH 140 - loss: 0.103, accuracy: 0.9569 
EPOCH 141 - loss: 0.1026, accuracy: 0.9569 
EPOCH 142 - loss: 0.1022, accuracy: 0.9569 
EPOCH 143 - loss: 0.1018, accuracy: 0.957 
EPOCH 144 - loss: 0.102, accuracy: 0.9568 
EPOCH 145 - loss: 0.1014, accuracy: 0.9568 
EPOCH 146 - loss: 0.1012, accuracy: 0.9571 
EPOCH 147 - loss: 0.1011, accuracy: 0.957 
EPOCH 148 - loss: 0.1008, accuracy: 0.9572 
EPOCH 149 - loss: 0.1004, accuracy: 0.9573 
EPOCH 150 - loss: 0.1004, accuracy: 0.9569 
EPOCH 151 - loss: 0.1003, accuracy: 0.9568 
EPOCH 152 - loss: 0.0998, accuracy: 0.9591 
EPOCH 153 - loss: 0.1004, accuracy: 0.9587 
EPOCH 154 - loss: 0.0994, accuracy: 0.957 
EPOCH 155 - loss: 0.0991, accuracy: 0.9572 
EPOCH 156 - loss: 0.0996, accuracy: 0.9574 
EPOCH 157 - loss: 0.0986, accuracy: 0.9575 
EPOCH 158 - loss: 0.0981, accuracy: 0.9581 
EPOCH 159 - loss: 0.0985, accuracy: 0.9578 
EPOCH 160 - loss: 0.0983, accuracy: 0.959 
EPOCH 161 - loss: 0.0981, accuracy: 0.9584 
EPOCH 162 - loss: 0.0976, accuracy: 0.9574 
EPOCH 163 - loss: 0.0977, accuracy: 0.9595 
EPOCH 164 - loss: 0.0977, accuracy: 0.958 
EPOCH 165 - loss: 0.0973, accuracy: 0.9591 
EPOCH 166 - loss: 0.0971, accuracy: 0.9589 
EPOCH 167 - loss: 0.0968, accuracy: 0.9594 
EPOCH 168 - loss: 0.0967, accuracy: 0.9587 
EPOCH 169 - loss: 0.0963, accuracy: 0.9588 
EPOCH 170 - loss: 0.0965, accuracy: 0.9596 
EPOCH 171 - loss: 0.0961, accuracy: 0.9601 
EPOCH 172 - loss: 0.0964, accuracy: 0.9605 
EPOCH 173 - loss: 0.0957, accuracy: 0.96 
EPOCH 174 - loss: 0.0953, accuracy: 0.9598 
EPOCH 175 - loss: 0.0952, accuracy: 0.9607 
EPOCH 176 - loss: 0.0951, accuracy: 0.9592 
EPOCH 177 - loss: 0.095, accuracy: 0.9614 
EPOCH 178 - loss: 0.0948, accuracy: 0.9613 
EPOCH 179 - loss: 0.0951, accuracy: 0.9617 
EPOCH 180 - loss: 0.0946, accuracy: 0.9614 
EPOCH 181 - loss: 0.0944, accuracy: 0.9619 
EPOCH 182 - loss: 0.0941, accuracy: 0.9617 
EPOCH 183 - loss: 0.0944, accuracy: 0.961 
EPOCH 184 - loss: 0.0938, accuracy: 0.962 
EPOCH 185 - loss: 0.0938, accuracy: 0.9616 
EPOCH 186 - loss: 0.0937, accuracy: 0.9619 
EPOCH 187 - loss: 0.0939, accuracy: 0.962 
EPOCH 188 - loss: 0.0933, accuracy: 0.9627 
EPOCH 189 - loss: 0.093, accuracy: 0.9627 
EPOCH 190 - loss: 0.0932, accuracy: 0.9624 
EPOCH 191 - loss: 0.0934, accuracy: 0.9628 
EPOCH 192 - loss: 0.0926, accuracy: 0.9639 
EPOCH 193 - loss: 0.0926, accuracy: 0.9633 
EPOCH 194 - loss: 0.0925, accuracy: 0.9616 
EPOCH 195 - loss: 0.0924, accuracy: 0.9645 
EPOCH 196 - loss: 0.0925, accuracy: 0.9629 
EPOCH 197 - loss: 0.0923, accuracy: 0.9646 
EPOCH 198 - loss: 0.0921, accuracy: 0.9638 
EPOCH 199 - loss: 0.0917, accuracy: 0.9637 
EPOCH 200 - loss: 0.0917, accuracy: 0.9645 
EPOCH 201 - loss: 0.0917, accuracy: 0.9653 
EPOCH 202 - loss: 0.0913, accuracy: 0.9642 
EPOCH 203 - loss: 0.0913, accuracy: 0.9637 
EPOCH 204 - loss: 0.0921, accuracy: 0.9651 
EPOCH 205 - loss: 0.0911, accuracy: 0.9638 
EPOCH 206 - loss: 0.0908, accuracy: 0.9649 
EPOCH 207 - loss: 0.0911, accuracy: 0.9648 
EPOCH 208 - loss: 0.0908, accuracy: 0.9655 
EPOCH 209 - loss: 0.0905, accuracy: 0.9645 
EPOCH 210 - loss: 0.0904, accuracy: 0.9661 
EPOCH 211 - loss: 0.0902, accuracy: 0.9643 
EPOCH 212 - loss: 0.0902, accuracy: 0.9646 
EPOCH 213 - loss: 0.0903, accuracy: 0.9649 
EPOCH 214 - loss: 0.09, accuracy: 0.9655 
EPOCH 215 - loss: 0.0904, accuracy: 0.9643 
EPOCH 216 - loss: 0.0899, accuracy: 0.9648 
EPOCH 217 - loss: 0.0898, accuracy: 0.9657 
EPOCH 218 - loss: 0.0899, accuracy: 0.9648 
EPOCH 219 - loss: 0.0895, accuracy: 0.9646 
EPOCH 220 - loss: 0.0894, accuracy: 0.9649 
EPOCH 221 - loss: 0.0897, accuracy: 0.9653 
EPOCH 222 - loss: 0.089, accuracy: 0.9655 
EPOCH 223 - loss: 0.0891, accuracy: 0.9653 
EPOCH 224 - loss: 0.0888, accuracy: 0.9652 
EPOCH 225 - loss: 0.0889, accuracy: 0.9658 
EPOCH 226 - loss: 0.0889, accuracy: 0.965 
EPOCH 227 - loss: 0.0887, accuracy: 0.9641 
EPOCH 228 - loss: 0.0888, accuracy: 0.9657 
EPOCH 229 - loss: 0.0881, accuracy: 0.9663 
EPOCH 230 - loss: 0.0885, accuracy: 0.9654 
EPOCH 231 - loss: 0.0881, accuracy: 0.9656 
EPOCH 232 - loss: 0.0882, accuracy: 0.9664 
EPOCH 233 - loss: 0.0885, accuracy: 0.9648 
EPOCH 234 - loss: 0.0883, accuracy: 0.964 
EPOCH 235 - loss: 0.0889, accuracy: 0.9652 
EPOCH 236 - loss: 0.0888, accuracy: 0.9652 
EPOCH 237 - loss: 0.0876, accuracy: 0.9661 
EPOCH 238 - loss: 0.0876, accuracy: 0.9659 
EPOCH 239 - loss: 0.0873, accuracy: 0.9661 
EPOCH 240 - loss: 0.0874, accuracy: 0.9661 
EPOCH 241 - loss: 0.0873, accuracy: 0.9663 
EPOCH 242 - loss: 0.0872, accuracy: 0.9666 
EPOCH 243 - loss: 0.0871, accuracy: 0.9664 
EPOCH 244 - loss: 0.0871, accuracy: 0.966 
EPOCH 245 - loss: 0.0872, accuracy: 0.9659 
EPOCH 246 - loss: 0.0869, accuracy: 0.9671 
EPOCH 247 - loss: 0.0868, accuracy: 0.9665 
EPOCH 248 - loss: 0.0867, accuracy: 0.9657 
EPOCH 249 - loss: 0.0867, accuracy: 0.9661 
EPOCH 250 - loss: 0.0864, accuracy: 0.9657 
