EPOCH 1 - loss: 0.866, accuracy: 0.2506 
EPOCH 2 - loss: 0.7598, accuracy: 0.7377 
EPOCH 3 - loss: 0.6413, accuracy: 0.9368 
EPOCH 4 - loss: 0.5308, accuracy: 0.9485 
EPOCH 5 - loss: 0.4349, accuracy: 0.9485 
EPOCH 6 - loss: 0.3393, accuracy: 0.9485 
EPOCH 7 - loss: 0.2519, accuracy: 0.9485 
EPOCH 8 - loss: 0.196, accuracy: 0.9485 
EPOCH 9 - loss: 0.1813, accuracy: 0.9485 
EPOCH 10 - loss: 0.1964, accuracy: 0.9485 
EPOCH 11 - loss: 0.215, accuracy: 0.9485 
EPOCH 12 - loss: 0.2159, accuracy: 0.9485 
EPOCH 13 - loss: 0.2016, accuracy: 0.9485 
EPOCH 14 - loss: 0.1858, accuracy: 0.9485 
EPOCH 15 - loss: 0.1805, accuracy: 0.9485 
EPOCH 16 - loss: 0.1835, accuracy: 0.9485 
EPOCH 17 - loss: 0.1886, accuracy: 0.9485 
EPOCH 18 - loss: 0.1891, accuracy: 0.9485 
EPOCH 19 - loss: 0.1862, accuracy: 0.9485 
EPOCH 20 - loss: 0.1831, accuracy: 0.9485 
EPOCH 21 - loss: 0.1812, accuracy: 0.9485 
EPOCH 22 - loss: 0.18, accuracy: 0.9485 
EPOCH 23 - loss: 0.1796, accuracy: 0.9485 
EPOCH 24 - loss: 0.1795, accuracy: 0.9485 
EPOCH 25 - loss: 0.1799, accuracy: 0.9485 
EPOCH 26 - loss: 0.18, accuracy: 0.9485 
EPOCH 27 - loss: 0.1796, accuracy: 0.9485 
EPOCH 28 - loss: 0.1788, accuracy: 0.9485 
EPOCH 29 - loss: 0.1783, accuracy: 0.9485 
EPOCH 30 - loss: 0.1782, accuracy: 0.9485 
EPOCH 31 - loss: 0.1781, accuracy: 0.9485 
EPOCH 32 - loss: 0.1778, accuracy: 0.9485 
EPOCH 33 - loss: 0.1774, accuracy: 0.9485 
EPOCH 34 - loss: 0.1771, accuracy: 0.9485 
EPOCH 35 - loss: 0.177, accuracy: 0.9485 
EPOCH 36 - loss: 0.1768, accuracy: 0.9485 
EPOCH 37 - loss: 0.1767, accuracy: 0.9485 
EPOCH 38 - loss: 0.1761, accuracy: 0.9485 
EPOCH 39 - loss: 0.1759, accuracy: 0.9485 
EPOCH 40 - loss: 0.1759, accuracy: 0.9485 
EPOCH 41 - loss: 0.1754, accuracy: 0.9485 
EPOCH 42 - loss: 0.1751, accuracy: 0.9485 
EPOCH 43 - loss: 0.1748, accuracy: 0.9485 
EPOCH 44 - loss: 0.1751, accuracy: 0.9485 
EPOCH 45 - loss: 0.1758, accuracy: 0.9485 
EPOCH 46 - loss: 0.1762, accuracy: 0.9485 
EPOCH 47 - loss: 0.1749, accuracy: 0.9485 
EPOCH 48 - loss: 0.1742, accuracy: 0.9485 
EPOCH 49 - loss: 0.1732, accuracy: 0.9485 
EPOCH 50 - loss: 0.1745, accuracy: 0.9485 
EPOCH 51 - loss: 0.1752, accuracy: 0.9485 
EPOCH 52 - loss: 0.1743, accuracy: 0.9485 
EPOCH 53 - loss: 0.1729, accuracy: 0.9485 
EPOCH 54 - loss: 0.1721, accuracy: 0.9485 
EPOCH 55 - loss: 0.172, accuracy: 0.9485 
EPOCH 56 - loss: 0.1722, accuracy: 0.9485 
EPOCH 57 - loss: 0.1717, accuracy: 0.9485 
EPOCH 58 - loss: 0.1712, accuracy: 0.9485 
EPOCH 59 - loss: 0.1719, accuracy: 0.9485 
EPOCH 60 - loss: 0.1725, accuracy: 0.9485 
EPOCH 61 - loss: 0.1728, accuracy: 0.9485 
EPOCH 62 - loss: 0.173, accuracy: 0.9485 
EPOCH 63 - loss: 0.1724, accuracy: 0.9485 
EPOCH 64 - loss: 0.1705, accuracy: 0.9485 
EPOCH 65 - loss: 0.1695, accuracy: 0.9485 
EPOCH 66 - loss: 0.1693, accuracy: 0.9485 
EPOCH 67 - loss: 0.169, accuracy: 0.9485 
EPOCH 68 - loss: 0.1685, accuracy: 0.9485 
EPOCH 69 - loss: 0.1686, accuracy: 0.9485 
EPOCH 70 - loss: 0.1686, accuracy: 0.9485 
EPOCH 71 - loss: 0.1681, accuracy: 0.9485 
EPOCH 72 - loss: 0.1674, accuracy: 0.9485 
EPOCH 73 - loss: 0.167, accuracy: 0.9485 
EPOCH 74 - loss: 0.1666, accuracy: 0.9485 
EPOCH 75 - loss: 0.1666, accuracy: 0.9485 
EPOCH 76 - loss: 0.1667, accuracy: 0.9485 
EPOCH 77 - loss: 0.1664, accuracy: 0.9485 
EPOCH 78 - loss: 0.1657, accuracy: 0.9485 
EPOCH 79 - loss: 0.1652, accuracy: 0.9485 
EPOCH 80 - loss: 0.1648, accuracy: 0.9485 
EPOCH 81 - loss: 0.1643, accuracy: 0.9485 
