EPOCH 1 - loss: 1.0398, accuracy: 0.6417 
EPOCH 2 - loss: 1.0194, accuracy: 0.8126 
EPOCH 3 - loss: 0.9992, accuracy: 0.9368 
EPOCH 4 - loss: 0.9786, accuracy: 0.9461 
EPOCH 5 - loss: 0.9572, accuracy: 0.9461 
EPOCH 6 - loss: 0.9349, accuracy: 0.9485 
EPOCH 7 - loss: 0.9101, accuracy: 0.9485 
EPOCH 8 - loss: 0.8829, accuracy: 0.9485 
EPOCH 9 - loss: 0.8519, accuracy: 0.9485 
EPOCH 10 - loss: 0.8174, accuracy: 0.9485 
EPOCH 11 - loss: 0.7782, accuracy: 0.9485 
EPOCH 12 - loss: 0.7339, accuracy: 0.9485 
EPOCH 13 - loss: 0.6804, accuracy: 0.9485 
EPOCH 14 - loss: 0.6145, accuracy: 0.9485 
EPOCH 15 - loss: 0.537, accuracy: 0.9485 
EPOCH 16 - loss: 0.4518, accuracy: 0.9485 
EPOCH 17 - loss: 0.3649, accuracy: 0.9485 
EPOCH 18 - loss: 0.28, accuracy: 0.9485 
EPOCH 19 - loss: 0.2246, accuracy: 0.9485 
EPOCH 20 - loss: 0.1971, accuracy: 0.9485 
EPOCH 21 - loss: 0.2038, accuracy: 0.9485 
EPOCH 22 - loss: 0.2166, accuracy: 0.9485 
EPOCH 23 - loss: 0.2197, accuracy: 0.9485 
EPOCH 24 - loss: 0.2117, accuracy: 0.9485 
EPOCH 25 - loss: 0.2012, accuracy: 0.9485 
EPOCH 26 - loss: 0.1963, accuracy: 0.9485 
EPOCH 27 - loss: 0.1938, accuracy: 0.9485 
EPOCH 28 - loss: 0.1934, accuracy: 0.9485 
EPOCH 29 - loss: 0.1948, accuracy: 0.9485 
EPOCH 30 - loss: 0.1952, accuracy: 0.9485 
EPOCH 31 - loss: 0.1941, accuracy: 0.9485 
EPOCH 32 - loss: 0.1925, accuracy: 0.9485 
EPOCH 33 - loss: 0.191, accuracy: 0.9485 
EPOCH 34 - loss: 0.1903, accuracy: 0.9485 
EPOCH 35 - loss: 0.1892, accuracy: 0.9485 
EPOCH 36 - loss: 0.1886, accuracy: 0.9485 
EPOCH 37 - loss: 0.1878, accuracy: 0.9485 
EPOCH 38 - loss: 0.1868, accuracy: 0.9485 
EPOCH 39 - loss: 0.185, accuracy: 0.9485 
EPOCH 40 - loss: 0.1818, accuracy: 0.9485 
EPOCH 41 - loss: 0.1869, accuracy: 0.9485 
EPOCH 42 - loss: 0.1876, accuracy: 0.9485 
EPOCH 43 - loss: 0.1828, accuracy: 0.9485 
EPOCH 44 - loss: 0.1788, accuracy: 0.9485 
EPOCH 45 - loss: 0.1779, accuracy: 0.9485 
EPOCH 46 - loss: 0.1774, accuracy: 0.9485 
EPOCH 47 - loss: 0.1765, accuracy: 0.9485 
EPOCH 48 - loss: 0.1765, accuracy: 0.9485 
EPOCH 49 - loss: 0.1761, accuracy: 0.9485 
EPOCH 50 - loss: 0.1741, accuracy: 0.9485 
EPOCH 51 - loss: 0.1741, accuracy: 0.9485 
EPOCH 52 - loss: 0.1721, accuracy: 0.9485 
EPOCH 53 - loss: 0.1721, accuracy: 0.9485 
EPOCH 54 - loss: 0.1715, accuracy: 0.9485 
EPOCH 55 - loss: 0.1697, accuracy: 0.9485 
EPOCH 56 - loss: 0.1696, accuracy: 0.9485 
EPOCH 57 - loss: 0.1686, accuracy: 0.9485 
EPOCH 58 - loss: 0.1675, accuracy: 0.9485 
EPOCH 59 - loss: 0.1664, accuracy: 0.9485 
EPOCH 60 - loss: 0.1648, accuracy: 0.9485 
EPOCH 61 - loss: 0.1651, accuracy: 0.9485 
EPOCH 62 - loss: 0.165, accuracy: 0.9485 
EPOCH 63 - loss: 0.1625, accuracy: 0.9485 
EPOCH 64 - loss: 0.1614, accuracy: 0.9485 
EPOCH 65 - loss: 0.1607, accuracy: 0.9485 
EPOCH 66 - loss: 0.1589, accuracy: 0.9485 
EPOCH 67 - loss: 0.1588, accuracy: 0.9485 
EPOCH 68 - loss: 0.1594, accuracy: 0.9485 
EPOCH 69 - loss: 0.157, accuracy: 0.9485 
EPOCH 70 - loss: 0.1548, accuracy: 0.9485 
EPOCH 71 - loss: 0.1553, accuracy: 0.9485 
EPOCH 72 - loss: 0.1519, accuracy: 0.9485 
EPOCH 73 - loss: 0.1504, accuracy: 0.9485 
EPOCH 74 - loss: 0.1494, accuracy: 0.9485 
EPOCH 75 - loss: 0.1509, accuracy: 0.9485 
EPOCH 76 - loss: 0.1524, accuracy: 0.9485 
EPOCH 77 - loss: 0.1466, accuracy: 0.9485 
EPOCH 78 - loss: 0.1468, accuracy: 0.9485 
EPOCH 79 - loss: 0.1455, accuracy: 0.9485 
EPOCH 80 - loss: 0.1455, accuracy: 0.9485 
EPOCH 81 - loss: 0.1428, accuracy: 0.9485 
EPOCH 82 - loss: 0.1418, accuracy: 0.9485 
EPOCH 83 - loss: 0.1397, accuracy: 0.9485 
EPOCH 84 - loss: 0.148, accuracy: 0.9485 
EPOCH 85 - loss: 0.1385, accuracy: 0.9485 
EPOCH 86 - loss: 0.1405, accuracy: 0.9485 
EPOCH 87 - loss: 0.1404, accuracy: 0.9485 
EPOCH 88 - loss: 0.1358, accuracy: 0.9485 
EPOCH 89 - loss: 0.1382, accuracy: 0.9485 
EPOCH 90 - loss: 0.134, accuracy: 0.9485 
EPOCH 91 - loss: 0.135, accuracy: 0.9485 
EPOCH 92 - loss: 0.1333, accuracy: 0.9485 
EPOCH 93 - loss: 0.1464, accuracy: 0.9485 
EPOCH 94 - loss: 0.1355, accuracy: 0.9485 
EPOCH 95 - loss: 0.1364, accuracy: 0.9485 
EPOCH 96 - loss: 0.1308, accuracy: 0.9485 
EPOCH 97 - loss: 0.1392, accuracy: 0.9485 
EPOCH 98 - loss: 0.1328, accuracy: 0.9485 
EPOCH 99 - loss: 0.1308, accuracy: 0.9485 
EPOCH 100 - loss: 0.1307, accuracy: 0.9485 
EPOCH 101 - loss: 0.1281, accuracy: 0.9485 
EPOCH 102 - loss: 0.127, accuracy: 0.9485 
EPOCH 103 - loss: 0.127, accuracy: 0.9485 
EPOCH 104 - loss: 0.1247, accuracy: 0.9485 
EPOCH 105 - loss: 0.1348, accuracy: 0.9485 
EPOCH 106 - loss: 0.1237, accuracy: 0.9485 
EPOCH 107 - loss: 0.126, accuracy: 0.9485 
EPOCH 108 - loss: 0.1222, accuracy: 0.9485 
EPOCH 109 - loss: 0.1291, accuracy: 0.9485 
EPOCH 110 - loss: 0.1177, accuracy: 0.9485 
EPOCH 111 - loss: 0.1202, accuracy: 0.9485 
EPOCH 112 - loss: 0.1218, accuracy: 0.9485 
EPOCH 113 - loss: 0.1188, accuracy: 0.9485 
EPOCH 114 - loss: 0.1194, accuracy: 0.9485 
EPOCH 115 - loss: 0.1201, accuracy: 0.9485 
EPOCH 116 - loss: 0.1213, accuracy: 0.9485 
EPOCH 117 - loss: 0.12, accuracy: 0.9485 
EPOCH 118 - loss: 0.1296, accuracy: 0.9485 
EPOCH 119 - loss: 0.1754, accuracy: 0.9485 
EPOCH 120 - loss: 0.1532, accuracy: 0.9485 
EPOCH 121 - loss: 0.1186, accuracy: 0.9485 
EPOCH 122 - loss: 0.1283, accuracy: 0.9485 
EPOCH 123 - loss: 0.1136, accuracy: 0.9485 
EPOCH 124 - loss: 0.1142, accuracy: 0.9485 
EPOCH 125 - loss: 0.1135, accuracy: 0.9485 
EPOCH 126 - loss: 0.1102, accuracy: 0.9485 
EPOCH 127 - loss: 0.1119, accuracy: 0.9485 
EPOCH 128 - loss: 0.1103, accuracy: 0.9485 
EPOCH 129 - loss: 0.1078, accuracy: 0.9485 
EPOCH 130 - loss: 0.1055, accuracy: 0.9485 
EPOCH 131 - loss: 0.1121, accuracy: 0.9485 
EPOCH 132 - loss: 0.1107, accuracy: 0.9485 
EPOCH 133 - loss: 0.1047, accuracy: 0.9485 
