EPOCH 1 - loss: 0.8254, accuracy: 0.9672 
EPOCH 2 - loss: 0.7347, accuracy: 0.9672 
EPOCH 3 - loss: 0.6317, accuracy: 0.9672 
EPOCH 4 - loss: 0.5265, accuracy: 0.9672 
EPOCH 5 - loss: 0.4251, accuracy: 0.9672 
EPOCH 6 - loss: 0.3264, accuracy: 0.9672 
EPOCH 7 - loss: 0.2405, accuracy: 0.9672 
EPOCH 8 - loss: 0.184, accuracy: 0.9672 
EPOCH 9 - loss: 0.1615, accuracy: 0.9672 
EPOCH 10 - loss: 0.1664, accuracy: 0.9672 
EPOCH 11 - loss: 0.1794, accuracy: 0.9672 
EPOCH 12 - loss: 0.185, accuracy: 0.9672 
EPOCH 13 - loss: 0.181, accuracy: 0.9672 
EPOCH 14 - loss: 0.1708, accuracy: 0.9672 
EPOCH 15 - loss: 0.162, accuracy: 0.9672 
EPOCH 16 - loss: 0.1553, accuracy: 0.9672 
EPOCH 17 - loss: 0.152, accuracy: 0.9672 
EPOCH 18 - loss: 0.1502, accuracy: 0.9672 
EPOCH 19 - loss: 0.1486, accuracy: 0.9672 
EPOCH 20 - loss: 0.1471, accuracy: 0.9672 
EPOCH 21 - loss: 0.1448, accuracy: 0.9672 
EPOCH 22 - loss: 0.1425, accuracy: 0.9672 
EPOCH 23 - loss: 0.1409, accuracy: 0.9672 
EPOCH 24 - loss: 0.1404, accuracy: 0.9672 
EPOCH 25 - loss: 0.1387, accuracy: 0.9672 
EPOCH 26 - loss: 0.1365, accuracy: 0.9672 
EPOCH 27 - loss: 0.1341, accuracy: 0.9672 
EPOCH 28 - loss: 0.1326, accuracy: 0.9672 
EPOCH 29 - loss: 0.1309, accuracy: 0.9672 
EPOCH 30 - loss: 0.1286, accuracy: 0.9672 
EPOCH 31 - loss: 0.1275, accuracy: 0.9672 
EPOCH 32 - loss: 0.1257, accuracy: 0.9672 
EPOCH 33 - loss: 0.1238, accuracy: 0.9672 
EPOCH 34 - loss: 0.1219, accuracy: 0.9672 
EPOCH 35 - loss: 0.1208, accuracy: 0.9672 
EPOCH 36 - loss: 0.1195, accuracy: 0.9672 
EPOCH 37 - loss: 0.1182, accuracy: 0.9672 
EPOCH 38 - loss: 0.1164, accuracy: 0.9672 
EPOCH 39 - loss: 0.1161, accuracy: 0.9672 
EPOCH 40 - loss: 0.1137, accuracy: 0.9672 
EPOCH 41 - loss: 0.114, accuracy: 0.9672 
EPOCH 42 - loss: 0.1125, accuracy: 0.9672 
EPOCH 43 - loss: 0.1102, accuracy: 0.9672 
EPOCH 44 - loss: 0.1093, accuracy: 0.9672 
EPOCH 45 - loss: 0.1081, accuracy: 0.9672 
EPOCH 46 - loss: 0.1078, accuracy: 0.9672 
EPOCH 47 - loss: 0.1062, accuracy: 0.9672 
EPOCH 48 - loss: 0.1053, accuracy: 0.9672 
EPOCH 49 - loss: 0.1059, accuracy: 0.9672 
EPOCH 50 - loss: 0.1036, accuracy: 0.9672 
EPOCH 51 - loss: 0.103, accuracy: 0.9672 
EPOCH 52 - loss: 0.1015, accuracy: 0.9672 
EPOCH 53 - loss: 0.1005, accuracy: 0.9672 
EPOCH 54 - loss: 0.0994, accuracy: 0.9672 
EPOCH 55 - loss: 0.0984, accuracy: 0.9672 
EPOCH 56 - loss: 0.0978, accuracy: 0.9672 
EPOCH 57 - loss: 0.0973, accuracy: 0.9672 
EPOCH 58 - loss: 0.0965, accuracy: 0.9672 
EPOCH 59 - loss: 0.0944, accuracy: 0.9672 
EPOCH 60 - loss: 0.0951, accuracy: 0.9672 
EPOCH 61 - loss: 0.0935, accuracy: 0.9672 
EPOCH 62 - loss: 0.0923, accuracy: 0.9672 
EPOCH 63 - loss: 0.091, accuracy: 0.9672 
EPOCH 64 - loss: 0.0914, accuracy: 0.9672 
EPOCH 65 - loss: 0.0907, accuracy: 0.9672 
EPOCH 66 - loss: 0.0921, accuracy: 0.9672 
EPOCH 67 - loss: 0.0892, accuracy: 0.9672 
EPOCH 68 - loss: 0.0913, accuracy: 0.9672 
EPOCH 69 - loss: 0.0887, accuracy: 0.9672 
EPOCH 70 - loss: 0.0896, accuracy: 0.9672 
EPOCH 71 - loss: 0.0905, accuracy: 0.9672 
EPOCH 72 - loss: 0.0901, accuracy: 0.9672 
EPOCH 73 - loss: 0.091, accuracy: 0.9672 
