EPOCH 1 - loss: 0.873, accuracy: 0.7483 
EPOCH 2 - loss: 0.3402, accuracy: 0.9553 
EPOCH 3 - loss: 0.2012, accuracy: 0.9553 
EPOCH 4 - loss: 0.1874, accuracy: 0.9553 
EPOCH 5 - loss: 0.1803, accuracy: 0.9553 
EPOCH 6 - loss: 0.1752, accuracy: 0.9553 
EPOCH 7 - loss: 0.1712, accuracy: 0.9553 
EPOCH 8 - loss: 0.168, accuracy: 0.9553 
EPOCH 9 - loss: 0.1652, accuracy: 0.9553 
EPOCH 10 - loss: 0.1628, accuracy: 0.9553 
EPOCH 11 - loss: 0.1605, accuracy: 0.9553 
EPOCH 12 - loss: 0.1586, accuracy: 0.9553 
EPOCH 13 - loss: 0.1568, accuracy: 0.9553 
EPOCH 14 - loss: 0.1552, accuracy: 0.9553 
EPOCH 15 - loss: 0.1537, accuracy: 0.9553 
EPOCH 16 - loss: 0.1523, accuracy: 0.9553 
EPOCH 17 - loss: 0.1509, accuracy: 0.9553 
EPOCH 18 - loss: 0.1497, accuracy: 0.9553 
EPOCH 19 - loss: 0.1487, accuracy: 0.9553 
EPOCH 20 - loss: 0.1475, accuracy: 0.9553 
EPOCH 21 - loss: 0.1464, accuracy: 0.9553 
EPOCH 22 - loss: 0.1455, accuracy: 0.9553 
EPOCH 23 - loss: 0.1445, accuracy: 0.9553 
EPOCH 24 - loss: 0.1439, accuracy: 0.9553 
EPOCH 25 - loss: 0.1427, accuracy: 0.9553 
EPOCH 26 - loss: 0.142, accuracy: 0.9553 
EPOCH 27 - loss: 0.1411, accuracy: 0.9553 
EPOCH 28 - loss: 0.1403, accuracy: 0.9553 
EPOCH 29 - loss: 0.1396, accuracy: 0.9553 
EPOCH 30 - loss: 0.1389, accuracy: 0.9553 
EPOCH 31 - loss: 0.1384, accuracy: 0.9553 
EPOCH 32 - loss: 0.1375, accuracy: 0.9553 
EPOCH 33 - loss: 0.1373, accuracy: 0.9553 
EPOCH 34 - loss: 0.1365, accuracy: 0.9553 
EPOCH 35 - loss: 0.1357, accuracy: 0.9553 
EPOCH 36 - loss: 0.1354, accuracy: 0.9553 
EPOCH 37 - loss: 0.1344, accuracy: 0.9553 
EPOCH 38 - loss: 0.134, accuracy: 0.9553 
EPOCH 39 - loss: 0.1333, accuracy: 0.9553 
EPOCH 40 - loss: 0.1328, accuracy: 0.9553 
EPOCH 41 - loss: 0.1323, accuracy: 0.9553 
EPOCH 42 - loss: 0.132, accuracy: 0.9553 
EPOCH 43 - loss: 0.1312, accuracy: 0.9553 
EPOCH 44 - loss: 0.131, accuracy: 0.9553 
EPOCH 45 - loss: 0.1302, accuracy: 0.9553 
EPOCH 46 - loss: 0.1296, accuracy: 0.9553 
EPOCH 47 - loss: 0.1293, accuracy: 0.9553 
EPOCH 48 - loss: 0.129, accuracy: 0.9553 
EPOCH 49 - loss: 0.1284, accuracy: 0.9553 
EPOCH 50 - loss: 0.1276, accuracy: 0.9553 
EPOCH 51 - loss: 0.1274, accuracy: 0.9553 
EPOCH 52 - loss: 0.1271, accuracy: 0.9553 
EPOCH 53 - loss: 0.1266, accuracy: 0.9553 
EPOCH 54 - loss: 0.1265, accuracy: 0.9553 
EPOCH 55 - loss: 0.1258, accuracy: 0.9553 
EPOCH 56 - loss: 0.1255, accuracy: 0.9553 
EPOCH 57 - loss: 0.1253, accuracy: 0.9553 
EPOCH 58 - loss: 0.1246, accuracy: 0.9553 
EPOCH 59 - loss: 0.1246, accuracy: 0.9553 
EPOCH 60 - loss: 0.1239, accuracy: 0.9553 
EPOCH 61 - loss: 0.1236, accuracy: 0.9553 
EPOCH 62 - loss: 0.1234, accuracy: 0.9553 
EPOCH 63 - loss: 0.1229, accuracy: 0.9553 
EPOCH 64 - loss: 0.1225, accuracy: 0.9553 
EPOCH 65 - loss: 0.122, accuracy: 0.9553 
EPOCH 66 - loss: 0.1216, accuracy: 0.9553 
EPOCH 67 - loss: 0.1213, accuracy: 0.9553 
EPOCH 68 - loss: 0.121, accuracy: 0.9553 
EPOCH 69 - loss: 0.1208, accuracy: 0.9553 
