EPOCH 1 - loss: 0.8383, accuracy: 0.7841 
EPOCH 2 - loss: 0.7765, accuracy: 0.9523 
EPOCH 3 - loss: 0.709, accuracy: 0.9545 
EPOCH 4 - loss: 0.64, accuracy: 0.9545 
EPOCH 5 - loss: 0.5705, accuracy: 0.9545 
EPOCH 6 - loss: 0.4996, accuracy: 0.9545 
EPOCH 7 - loss: 0.4329, accuracy: 0.9545 
EPOCH 8 - loss: 0.3771, accuracy: 0.9545 
EPOCH 9 - loss: 0.3394, accuracy: 0.9545 
EPOCH 10 - loss: 0.3205, accuracy: 0.9545 
EPOCH 11 - loss: 0.3138, accuracy: 0.9545 
EPOCH 12 - loss: 0.3083, accuracy: 0.9545 
EPOCH 13 - loss: 0.2924, accuracy: 0.9545 
EPOCH 14 - loss: 0.2737, accuracy: 0.9545 
EPOCH 15 - loss: 0.2577, accuracy: 0.9545 
EPOCH 16 - loss: 0.2499, accuracy: 0.9545 
EPOCH 17 - loss: 0.244, accuracy: 0.9545 
EPOCH 18 - loss: 0.2383, accuracy: 0.9545 
EPOCH 19 - loss: 0.2334, accuracy: 0.9545 
EPOCH 20 - loss: 0.2286, accuracy: 0.9545 
EPOCH 21 - loss: 0.223, accuracy: 0.9545 
EPOCH 22 - loss: 0.2177, accuracy: 0.9545 
EPOCH 23 - loss: 0.2134, accuracy: 0.9545 
EPOCH 24 - loss: 0.2095, accuracy: 0.9545 
EPOCH 25 - loss: 0.2063, accuracy: 0.9545 
EPOCH 26 - loss: 0.2037, accuracy: 0.9545 
EPOCH 27 - loss: 0.2004, accuracy: 0.9545 
EPOCH 28 - loss: 0.1977, accuracy: 0.9545 
EPOCH 29 - loss: 0.1954, accuracy: 0.9545 
EPOCH 30 - loss: 0.1929, accuracy: 0.9545 
EPOCH 31 - loss: 0.1904, accuracy: 0.9545 
EPOCH 32 - loss: 0.1883, accuracy: 0.9545 
EPOCH 33 - loss: 0.1865, accuracy: 0.9545 
EPOCH 34 - loss: 0.1849, accuracy: 0.9545 
EPOCH 35 - loss: 0.1831, accuracy: 0.9545 
EPOCH 36 - loss: 0.1821, accuracy: 0.9545 
EPOCH 37 - loss: 0.1805, accuracy: 0.9545 
EPOCH 38 - loss: 0.178, accuracy: 0.9545 
EPOCH 39 - loss: 0.1765, accuracy: 0.9545 
EPOCH 40 - loss: 0.1752, accuracy: 0.9545 
EPOCH 41 - loss: 0.1732, accuracy: 0.9545 
EPOCH 42 - loss: 0.1699, accuracy: 0.9545 
EPOCH 43 - loss: 0.1678, accuracy: 0.9545 
EPOCH 44 - loss: 0.1643, accuracy: 0.9545 
EPOCH 45 - loss: 0.1639, accuracy: 0.9545 
EPOCH 46 - loss: 0.1641, accuracy: 0.9545 
EPOCH 47 - loss: 0.1589, accuracy: 0.9545 
EPOCH 48 - loss: 0.1587, accuracy: 0.9545 
EPOCH 49 - loss: 0.1566, accuracy: 0.9545 
EPOCH 50 - loss: 0.155, accuracy: 0.9545 
EPOCH 51 - loss: 0.1532, accuracy: 0.9545 
EPOCH 52 - loss: 0.1539, accuracy: 0.9545 
EPOCH 53 - loss: 0.1535, accuracy: 0.9545 
EPOCH 54 - loss: 0.1516, accuracy: 0.9545 
EPOCH 55 - loss: 0.1494, accuracy: 0.9545 
EPOCH 56 - loss: 0.1494, accuracy: 0.9545 
EPOCH 57 - loss: 0.1532, accuracy: 0.9545 
EPOCH 58 - loss: 0.1513, accuracy: 0.9545 
EPOCH 59 - loss: 0.1462, accuracy: 0.9545 
EPOCH 60 - loss: 0.1446, accuracy: 0.9545 
EPOCH 61 - loss: 0.1467, accuracy: 0.9545 
EPOCH 62 - loss: 0.1442, accuracy: 0.9545 
EPOCH 63 - loss: 0.1432, accuracy: 0.9545 
EPOCH 64 - loss: 0.1481, accuracy: 0.9545 
EPOCH 65 - loss: 0.1434, accuracy: 0.9545 
EPOCH 66 - loss: 0.14, accuracy: 0.9545 
EPOCH 67 - loss: 0.1476, accuracy: 0.9545 
EPOCH 68 - loss: 0.1408, accuracy: 0.9545 
EPOCH 69 - loss: 0.1373, accuracy: 0.9545 
EPOCH 70 - loss: 0.1383, accuracy: 0.9545 
EPOCH 71 - loss: 0.1346, accuracy: 0.9545 
EPOCH 72 - loss: 0.1379, accuracy: 0.9545 
EPOCH 73 - loss: 0.1374, accuracy: 0.9545 
EPOCH 74 - loss: 0.1364, accuracy: 0.9545 
EPOCH 75 - loss: 0.1499, accuracy: 0.9545 
EPOCH 76 - loss: 0.1408, accuracy: 0.9545 
EPOCH 77 - loss: 0.1329, accuracy: 0.9545 
EPOCH 78 - loss: 0.1311, accuracy: 0.9545 
EPOCH 79 - loss: 0.1296, accuracy: 0.9545 
EPOCH 80 - loss: 0.1293, accuracy: 0.9545 
EPOCH 81 - loss: 0.1275, accuracy: 0.9545 
EPOCH 82 - loss: 0.1306, accuracy: 0.9545 
EPOCH 83 - loss: 0.1258, accuracy: 0.9545 
EPOCH 84 - loss: 0.1276, accuracy: 0.9545 
EPOCH 85 - loss: 0.1341, accuracy: 0.9545 
EPOCH 86 - loss: 0.1259, accuracy: 0.9545 
EPOCH 87 - loss: 0.1253, accuracy: 0.9545 
EPOCH 88 - loss: 0.1201, accuracy: 0.9545 
EPOCH 89 - loss: 0.1254, accuracy: 0.9545 
EPOCH 90 - loss: 0.1201, accuracy: 0.9545 
EPOCH 91 - loss: 0.1227, accuracy: 0.9545 
EPOCH 92 - loss: 0.1166, accuracy: 0.9545 
EPOCH 93 - loss: 0.1186, accuracy: 0.9545 
EPOCH 94 - loss: 0.1146, accuracy: 0.9545 
EPOCH 95 - loss: 0.1189, accuracy: 0.9545 
EPOCH 96 - loss: 0.1128, accuracy: 0.9545 
EPOCH 97 - loss: 0.1115, accuracy: 0.9545 
