EPOCH 1 - loss: 0.8826, accuracy: 0.7495 
EPOCH 2 - loss: 0.3387, accuracy: 0.9555 
EPOCH 3 - loss: 0.1997, accuracy: 0.9555 
EPOCH 4 - loss: 0.1854, accuracy: 0.9555 
EPOCH 5 - loss: 0.1786, accuracy: 0.9555 
EPOCH 6 - loss: 0.1743, accuracy: 0.9555 
EPOCH 7 - loss: 0.1709, accuracy: 0.9555 
EPOCH 8 - loss: 0.1682, accuracy: 0.9555 
EPOCH 9 - loss: 0.1658, accuracy: 0.9555 
EPOCH 10 - loss: 0.1635, accuracy: 0.9555 
EPOCH 11 - loss: 0.1613, accuracy: 0.9555 
EPOCH 12 - loss: 0.1597, accuracy: 0.9555 
EPOCH 13 - loss: 0.1579, accuracy: 0.9555 
EPOCH 14 - loss: 0.1564, accuracy: 0.9555 
EPOCH 15 - loss: 0.1551, accuracy: 0.9555 
EPOCH 16 - loss: 0.154, accuracy: 0.9555 
EPOCH 17 - loss: 0.1528, accuracy: 0.9555 
EPOCH 18 - loss: 0.152, accuracy: 0.9555 
EPOCH 19 - loss: 0.1509, accuracy: 0.9555 
EPOCH 20 - loss: 0.1504, accuracy: 0.9555 
EPOCH 21 - loss: 0.1492, accuracy: 0.9555 
EPOCH 22 - loss: 0.1486, accuracy: 0.9555 
EPOCH 23 - loss: 0.1479, accuracy: 0.9555 
EPOCH 24 - loss: 0.1472, accuracy: 0.9555 
EPOCH 25 - loss: 0.1466, accuracy: 0.9555 
EPOCH 26 - loss: 0.1458, accuracy: 0.9555 
EPOCH 27 - loss: 0.1452, accuracy: 0.9555 
EPOCH 28 - loss: 0.1448, accuracy: 0.9555 
EPOCH 29 - loss: 0.1443, accuracy: 0.9555 
EPOCH 30 - loss: 0.1439, accuracy: 0.9555 
EPOCH 31 - loss: 0.1431, accuracy: 0.9555 
EPOCH 32 - loss: 0.1426, accuracy: 0.9555 
EPOCH 33 - loss: 0.1423, accuracy: 0.9555 
EPOCH 34 - loss: 0.1417, accuracy: 0.9555 
EPOCH 35 - loss: 0.1411, accuracy: 0.9555 
EPOCH 36 - loss: 0.1408, accuracy: 0.9555 
EPOCH 37 - loss: 0.1403, accuracy: 0.9555 
EPOCH 38 - loss: 0.1398, accuracy: 0.9555 
EPOCH 39 - loss: 0.1394, accuracy: 0.9555 
EPOCH 40 - loss: 0.1388, accuracy: 0.9555 
EPOCH 41 - loss: 0.1385, accuracy: 0.9555 
EPOCH 42 - loss: 0.1379, accuracy: 0.9555 
EPOCH 43 - loss: 0.1376, accuracy: 0.9555 
EPOCH 44 - loss: 0.1376, accuracy: 0.9555 
EPOCH 45 - loss: 0.1369, accuracy: 0.9555 
EPOCH 46 - loss: 0.1365, accuracy: 0.9555 
EPOCH 47 - loss: 0.1358, accuracy: 0.9555 
EPOCH 48 - loss: 0.1355, accuracy: 0.9555 
EPOCH 49 - loss: 0.1351, accuracy: 0.9555 
EPOCH 50 - loss: 0.1352, accuracy: 0.9555 
EPOCH 51 - loss: 0.1344, accuracy: 0.9555 
EPOCH 52 - loss: 0.1339, accuracy: 0.9555 
EPOCH 53 - loss: 0.1336, accuracy: 0.9555 
EPOCH 54 - loss: 0.1328, accuracy: 0.9555 
EPOCH 55 - loss: 0.1326, accuracy: 0.9555 
EPOCH 56 - loss: 0.1329, accuracy: 0.9555 
EPOCH 57 - loss: 0.1319, accuracy: 0.9555 
EPOCH 58 - loss: 0.1316, accuracy: 0.9555 
EPOCH 59 - loss: 0.131, accuracy: 0.9555 
EPOCH 60 - loss: 0.1305, accuracy: 0.9555 
EPOCH 61 - loss: 0.1302, accuracy: 0.9555 
EPOCH 62 - loss: 0.1296, accuracy: 0.9555 
EPOCH 63 - loss: 0.1292, accuracy: 0.9555 
EPOCH 64 - loss: 0.1289, accuracy: 0.9555 
EPOCH 65 - loss: 0.1285, accuracy: 0.9555 
EPOCH 66 - loss: 0.128, accuracy: 0.9555 
EPOCH 67 - loss: 0.1278, accuracy: 0.9555 
EPOCH 68 - loss: 0.1273, accuracy: 0.9555 
EPOCH 69 - loss: 0.1267, accuracy: 0.9555 
