EPOCH 1 - loss: 0.8389, accuracy: 0.8085 
EPOCH 2 - loss: 0.3122, accuracy: 0.956 
EPOCH 3 - loss: 0.1971, accuracy: 0.956 
EPOCH 4 - loss: 0.1832, accuracy: 0.956 
EPOCH 5 - loss: 0.1763, accuracy: 0.956 
EPOCH 6 - loss: 0.1721, accuracy: 0.956 
EPOCH 7 - loss: 0.169, accuracy: 0.956 
EPOCH 8 - loss: 0.1664, accuracy: 0.956 
EPOCH 9 - loss: 0.1641, accuracy: 0.956 
EPOCH 10 - loss: 0.1621, accuracy: 0.956 
EPOCH 11 - loss: 0.1604, accuracy: 0.956 
EPOCH 12 - loss: 0.1588, accuracy: 0.956 
EPOCH 13 - loss: 0.1575, accuracy: 0.956 
EPOCH 14 - loss: 0.1562, accuracy: 0.956 
EPOCH 15 - loss: 0.1548, accuracy: 0.956 
EPOCH 16 - loss: 0.1538, accuracy: 0.956 
EPOCH 17 - loss: 0.1528, accuracy: 0.956 
EPOCH 18 - loss: 0.1519, accuracy: 0.956 
EPOCH 19 - loss: 0.1512, accuracy: 0.956 
EPOCH 20 - loss: 0.1505, accuracy: 0.956 
EPOCH 21 - loss: 0.1495, accuracy: 0.956 
EPOCH 22 - loss: 0.1489, accuracy: 0.956 
EPOCH 23 - loss: 0.1481, accuracy: 0.956 
EPOCH 24 - loss: 0.1475, accuracy: 0.956 
EPOCH 25 - loss: 0.1471, accuracy: 0.956 
EPOCH 26 - loss: 0.1463, accuracy: 0.956 
EPOCH 27 - loss: 0.1459, accuracy: 0.956 
EPOCH 28 - loss: 0.1453, accuracy: 0.956 
EPOCH 29 - loss: 0.1449, accuracy: 0.956 
EPOCH 30 - loss: 0.1444, accuracy: 0.956 
EPOCH 31 - loss: 0.1439, accuracy: 0.956 
EPOCH 32 - loss: 0.1433, accuracy: 0.956 
EPOCH 33 - loss: 0.1429, accuracy: 0.956 
EPOCH 34 - loss: 0.1424, accuracy: 0.956 
