EPOCH 1 - loss: 1.0414, accuracy: 0.3948 
EPOCH 2 - loss: 0.998, accuracy: 0.5476 
EPOCH 3 - loss: 0.9477, accuracy: 0.7143 
EPOCH 4 - loss: 0.8888, accuracy: 0.8492 
EPOCH 5 - loss: 0.817, accuracy: 0.877 
EPOCH 6 - loss: 0.726, accuracy: 0.9028 
EPOCH 7 - loss: 0.6142, accuracy: 0.9524 
EPOCH 8 - loss: 0.4785, accuracy: 0.9603 
EPOCH 9 - loss: 0.3333, accuracy: 0.9603 
EPOCH 10 - loss: 0.2124, accuracy: 0.9603 
EPOCH 11 - loss: 0.164, accuracy: 0.9603 
EPOCH 12 - loss: 0.1661, accuracy: 0.9603 
EPOCH 13 - loss: 0.1841, accuracy: 0.9603 
EPOCH 14 - loss: 0.1926, accuracy: 0.9603 
EPOCH 15 - loss: 0.1881, accuracy: 0.9603 
EPOCH 16 - loss: 0.1733, accuracy: 0.9603 
EPOCH 17 - loss: 0.1616, accuracy: 0.9603 
EPOCH 18 - loss: 0.1518, accuracy: 0.9603 
EPOCH 19 - loss: 0.1511, accuracy: 0.9603 
EPOCH 20 - loss: 0.1532, accuracy: 0.9603 
EPOCH 21 - loss: 0.1542, accuracy: 0.9603 
EPOCH 22 - loss: 0.1533, accuracy: 0.9603 
EPOCH 23 - loss: 0.151, accuracy: 0.9603 
EPOCH 24 - loss: 0.149, accuracy: 0.9603 
EPOCH 25 - loss: 0.1486, accuracy: 0.9603 
EPOCH 26 - loss: 0.1475, accuracy: 0.9603 
EPOCH 27 - loss: 0.1475, accuracy: 0.9603 
EPOCH 28 - loss: 0.1468, accuracy: 0.9603 
EPOCH 29 - loss: 0.1462, accuracy: 0.9603 
EPOCH 30 - loss: 0.145, accuracy: 0.9603 
EPOCH 31 - loss: 0.145, accuracy: 0.9603 
EPOCH 32 - loss: 0.1432, accuracy: 0.9603 
EPOCH 33 - loss: 0.1426, accuracy: 0.9603 
EPOCH 34 - loss: 0.1425, accuracy: 0.9603 
EPOCH 35 - loss: 0.1414, accuracy: 0.9603 
EPOCH 36 - loss: 0.1408, accuracy: 0.9603 
EPOCH 37 - loss: 0.1403, accuracy: 0.9603 
EPOCH 38 - loss: 0.1392, accuracy: 0.9603 
EPOCH 39 - loss: 0.1386, accuracy: 0.9603 
EPOCH 40 - loss: 0.1382, accuracy: 0.9603 
EPOCH 41 - loss: 0.1376, accuracy: 0.9603 
EPOCH 42 - loss: 0.1364, accuracy: 0.9603 
EPOCH 43 - loss: 0.1343, accuracy: 0.9603 
EPOCH 44 - loss: 0.1329, accuracy: 0.9603 
EPOCH 45 - loss: 0.1322, accuracy: 0.9603 
EPOCH 46 - loss: 0.1315, accuracy: 0.9603 
EPOCH 47 - loss: 0.1302, accuracy: 0.9603 
EPOCH 48 - loss: 0.1293, accuracy: 0.9603 
EPOCH 49 - loss: 0.1284, accuracy: 0.9603 
EPOCH 50 - loss: 0.1277, accuracy: 0.9603 
